"subj_id","rt","correct","present","easy"
54,1.62210000000894,1,1,1
54,1.33420000000298,1,1,0
54,5.02510000000894,1,-1,0
54,1.92720000000298,1,-1,1
54,1.7695,0,1,1
54,1.63889999999106,1,-1,0
54,1.60870000000298,1,1,0
54,1.90379999999702,1,-1,1
54,1.33780000001192,1,1,1
54,1.543,1,1,0
54,2.26909999999404,1,-1,1
54,2.45120000000298,1,-1,0
54,3.62939999999106,0,1,0
54,1.63620000000298,1,1,1
54,1.86280000001192,1,-1,0
54,2.32119999998808,1,-1,1
54,1.44720000000298,1,1,1
54,2.91629999999702,1,-1,0
54,3.54330000001192,1,1,0
54,1.89090000000596,1,-1,1
54,1.58259999999404,1,-1,1
54,1.83489999999106,1,1,1
54,1.68620000000298,1,1,0
54,2.20309999999404,1,-1,0
54,2.57419999998808,1,1,1
54,1.74379999999702,1,-1,1
54,2.63609999999404,1,1,0
54,1.82659999999404,1,-1,0
54,2.93529999999702,0,1,0
54,2.352,1,-1,1
54,1.6675,1,-1,0
54,1.44220000000298,1,1,1
55,5.551,1,1,0
55,3.423,1,-1,1
55,2.994,1,-1,0
55,2.713,1,1,1
55,3.095,1,-1,0
55,6.328,1,1,1
55,2.654,1,-1,1
55,2.599,0,1,0
55,6.184,0,1,0
55,5.848,1,1,1
55,3.397,1,-1,1
55,2.936,1,-1,0
55,2.465,1,-1,0
55,2.692,1,-1,1
55,6.185,1,1,1
55,4.614,1,1,0
55,4.587,1,-1,0
55,5.952,0,1,0
55,2.48,1,1,1
55,3.005,1,-1,1
55,2.55,1,-1,1
55,5.216,1,-1,0
55,5.125,1,1,0
55,2.301,1,1,1
55,2.409,1,1,0
55,3.737,1,1,1
55,3.283,1,-1,1
55,3.673,1,-1,0
55,3.192,1,-1,1
55,3.23,1,-1,0
55,2.419,1,1,1
55,1.927,1,1,0
55,3.852,1,1,0
55,3.018,1,1,1
55,5.207,1,-1,1
55,4.61,1,-1,0
55,3.75,1,-1,0
55,3.354,1,-1,1
55,3.232,0,1,0
55,3.754,0,1,0
55,4.414,1,-1,0
55,6.025,1,-1,1
55,4.852,1,1,1
55,2.44,1,1,1
55,5.164,1,-1,0
55,5.708,0,1,0
55,4.553,1,-1,1
55,6.399,1,1,1
55,5.532,1,-1,0
55,5.995,1,-1,1
55,6.674,1,-1,1
55,3.317,1,1,0
55,3.713,1,-1,0
55,4.201,1,1,1
55,3.611,1,1,0
55,5.604,1,-1,1
55,2.344,1,1,1
55,6.475,1,-1,0
55,2.216,1,1,1
55,6.012,1,-1,1
55,3.462,1,1,0
55,4.289,0,-1,0
56,3.39330000000075,1,-1,1
56,3.74959999999963,1,1,1
56,3.80989999999944,1,1,0
56,2.44210000000056,1,-1,0
56,2.35670000000019,1,1,0
56,2.61429999999981,0,1,1
56,2.83740000000037,1,-1,0
56,3.109,1,-1,1
56,3.78439999999944,1,-1,0
56,3.81220000000019,1,1,1
56,3.21120000000019,1,-1,1
56,2.18779999999981,1,1,0
56,4.52140000000037,1,1,1
56,1.76040000000037,1,1,0
56,1.9825,1,-1,1
56,2.65179999999981,1,-1,0
56,2.443,1,-1,1
56,1.58429999999981,1,1,0
56,1.7535,1,-1,0
56,1.65639999999944,1,1,1
56,1.848,1,-1,1
56,1.97539999999944,1,1,1
56,2.44320000000019,1,-1,0
56,2.67360000000056,1,1,0
56,1.95720000000019,1,-1,1
56,1.96929999999981,1,1,0
56,3.77860000000056,1,1,1
56,2.28379999999981,1,-1,0
56,2.66139999999944,0,1,0
56,3.66360000000056,1,1,1
56,3.34290000000037,1,-1,1
56,2.5695,1,-1,0
56,2.19639999999944,1,-1,0
56,1.4995,1,1,1
56,2.10879999999981,1,-1,1
56,1.8495,1,1,0
56,2.41270000000019,1,-1,0
56,1.61679999999981,1,-1,1
56,1.38809999999963,1,1,1
56,2.72820000000019,1,1,0
56,1.581,1,-1,1
56,3.19320000000019,1,-1,0
56,1.86780000000075,1,1,1
56,1.64310000000056,0,1,0
56,2.48160000000056,1,1,0
56,1.5575,1,-1,0
56,3.03129999999981,1,1,1
56,1.52409999999963,1,-1,1
56,1.64910000000056,1,1,1
56,1.3805,1,1,0
56,2.12659999999963,1,-1,0
56,2.242,1,-1,1
56,1.93489999999944,0,-1,0
56,1.7895,1,-1,1
56,1.78280000000075,1,1,1
56,2.17509999999963,1,1,0
56,2.0415,1,-1,0
56,5.08629999999981,1,1,0
56,4.91579999999981,0,-1,1
56,3.41670000000019,1,1,1
56,2.78389999999944,1,-1,1
56,1.62409999999963,1,1,1
56,2.222,1,-1,0
56,2.77520000000019,0,1,0
57,2.576,1,1,1
57,2.166,0,1,0
57,2.521,1,-1,0
57,2.628,1,-1,1
57,2.098,0,-1,0
57,2.619,0,1,0
57,2.785,0,1,1
57,1.785,1,-1,1
57,2.454,0,1,0
57,2.379,1,-1,1
57,2.023,1,1,1
57,2.018,1,-1,0
57,2.939,0,1,0
57,2.229,1,-1,0
57,2.522,0,1,1
57,1.64,1,-1,1
57,2.459,0,1,1
57,2.835,0,-1,0
57,1.979,0,1,0
57,2.06,1,-1,1
57,2.364,0,-1,0
57,2.317,1,1,0
57,1.816,1,-1,1
57,2.736,0,1,1
57,2.183,0,1,0
57,1.33,1,-1,0
57,2.402,1,1,1
57,2.538,1,-1,1
57,2.375,1,1,0
57,2.11,1,-1,1
57,2.035,1,-1,0
57,2.011,1,1,1
57,2.277,1,-1,0
57,1.722,1,1,1
57,1.713,1,1,0
57,2.028,1,-1,1
57,2.353,0,-1,0
57,1.67,1,1,0
57,2.587,1,-1,1
57,1.77,1,1,1
57,2.296,1,-1,0
57,1.572,1,1,0
57,1.647,1,1,1
57,1.935,1,-1,1
57,2.136,1,-1,0
57,1.48,1,1,1
57,3.037,0,1,0
57,2.128,1,-1,1
57,1.599,1,1,1
57,1.88,1,-1,1
57,2.15,1,-1,0
57,1.697,1,1,0
57,2.406,0,1,0
57,1.827,1,-1,1
57,2.578,1,1,1
57,1.738,1,-1,0
57,1.752,1,-1,1
57,1.713,1,1,0
57,1.968,1,1,1
57,1.753,1,-1,0
57,1.667,1,-1,0
57,1.533,1,1,1
57,1.693,1,-1,1
57,1.841,1,1,0
59,2.28709999999404,1,1,1
59,3.172,1,1,0
59,4.7545,1,-1,1
59,3.08820000000298,1,-1,0
59,1.85039999999851,1,-1,1
59,4.19509999999404,0,1,0
59,2.15860000000149,1,1,1
59,1.99669999999553,0,-1,0
59,2.633,0,-1,1
59,1.83389999999851,1,1,1
59,2.945,0,1,0
59,2.16529999999702,1,-1,0
59,1.506,1,1,1
59,2.43070000000298,1,-1,0
59,5.30160000000149,0,1,0
59,1.86939999999851,0,-1,1
59,2.39930000000447,0,-1,0
59,1.35929999999702,1,1,1
59,1.8335,0,1,0
59,2.47580000000447,0,-1,1
59,1.3615,1,1,1
59,2.14310000000149,0,1,0
59,1.997,1,-1,0
59,5.98069999999553,1,-1,1
59,1.80410000000149,1,1,0
59,1.36279999999702,1,1,1
59,3.19430000000447,1,-1,0
59,1.85760000000149,0,-1,1
59,1.41839999999851,1,1,0
59,1.30920000000298,0,-1,0
59,2.00940000000596,1,-1,1
59,4.45990000000596,1,1,1
59,2.215,1,1,1
59,1.73310000000149,1,1,0
59,2.01519999999553,1,-1,1
59,2.81539999999851,1,-1,0
59,1.72389999999851,1,1,0
59,1.54419999999553,1,1,1
59,1.6635,1,-1,1
59,1.39639999999851,0,-1,0
59,2.1115,1,-1,0
59,1.22329999999702,1,1,1
59,3.65719999999553,1,-1,1
59,1.36069999999553,1,1,0
59,1.393,1,1,0
59,1.55010000000149,1,1,1
59,1.87539999999851,1,-1,1
59,1.33640000000596,0,-1,0
59,2.59420000000298,1,-1,0
59,1.44970000000298,1,1,1
59,1.27629999999702,0,-1,1
59,1.95679999999702,0,1,0
59,1.919,1,-1,0
59,1.63460000000149,1,1,0
59,3.84,1,-1,1
59,1.266,1,1,1
59,1.72870000000298,1,-1,0
59,1.2565,1,1,1
59,1.18580000000447,0,-1,1
59,1.74339999999851,1,1,0
59,2.61790000000596,1,-1,1
59,1.23580000000447,1,1,0
59,1.3145,1,1,1
59,1.595,1,-1,0
60,2.592,1,1,1
60,3.6,1,-1,1
60,2.752,1,-1,0
60,3.355,1,-1,1
60,2.316,1,-1,0
60,2.857,1,1,0
60,4.163,1,1,1
60,3.118,0,1,0
60,2.601,1,-1,0
60,2.775,1,1,1
60,1.857,1,-1,1
60,1.909,1,1,1
60,2.607,1,1,0
60,2.837,1,-1,0
60,4.182,1,-1,1
60,3.027,0,1,0
60,2.097,1,-1,0
60,2.454,1,1,1
60,2.328,1,-1,1
60,2.82,1,-1,1
60,3.486,1,1,0
60,3.64,1,-1,0
60,4.879,1,1,1
60,3.354,1,-1,1
60,3.685,1,-1,0
60,5.08,0,1,0
60,3.382,1,1,1
60,2.321,1,-1,0
60,4.562,0,1,0
60,2.301,1,-1,1
60,2.324,1,1,1
60,2.206,1,-1,0
60,2.315,1,-1,1
60,1.779,1,1,1
60,3.099,1,1,0
60,2.18,1,-1,0
60,2.391,1,-1,1
60,2.739,1,1,1
60,2.005,1,1,0
60,1.925,1,1,0
60,1.569,1,1,1
60,2.333,1,-1,0
60,2.252,1,-1,1
60,3.487,1,-1,0
60,1.631,1,1,1
60,2.729,1,-1,1
60,1.92,1,1,0
60,1.975,1,1,1
60,2.65,1,1,0
60,1.997,1,-1,1
60,2.613,1,-1,0
60,2.506,1,1,0
60,1.712,1,1,1
60,2.992,1,-1,0
60,2.291,1,-1,1
60,1.636,1,1,0
60,1.808,1,-1,1
60,2.504,1,-1,0
60,1.98,1,1,1
60,2.319,1,-1,1
60,1.962,1,1,0
60,2.025,1,-1,0
60,2.399,1,1,1
61,6.10769999999926,1,-1,0
61,4.41670000000019,1,-1,1
61,3.61329999999981,1,1,1
61,6.08829999999981,1,1,0
61,2.61629999999981,1,-1,1
61,5.39719999999925,1,1,1
61,5.07780000000075,1,-1,0
61,4.01790000000037,1,-1,1
61,2.02140000000037,1,1,0
61,2.1065,1,1,1
61,4.87990000000037,1,-1,0
61,3.49559999999963,1,1,1
61,2.90969999999925,1,1,0
61,3.57269999999926,1,-1,0
61,2.83270000000112,1,-1,1
61,4.27809999999963,1,-1,1
61,1.84709999999963,1,1,0
61,3.0095,0,1,1
61,3.02730000000075,1,-1,0
61,3.91919999999925,1,1,1
61,5.52490000000037,1,1,0
61,2.59670000000112,1,-1,0
61,2.6195,1,-1,1
61,3.6995,1,1,0
61,3.17220000000112,1,-1,0
61,6.54329999999888,0,1,1
61,2.62019999999925,1,-1,1
61,3.30570000000112,1,-1,1
61,2.53790000000037,1,1,1
61,4.47390000000037,1,1,0
61,2.7355,1,-1,0
61,2.52159999999963,1,-1,0
61,2.49840000000037,0,-1,1
61,4.15130000000075,0,1,0
61,2.17490000000037,1,1,1
61,1.691,1,1,1
61,1.66630000000075,1,1,0
61,1.75569999999925,0,-1,0
61,2.98219999999926,1,-1,1
61,3.12370000000112,1,1,0
61,4.6445,1,-1,1
61,3.62559999999963,1,1,1
61,3.55759999999963,1,-1,0
61,1.65659999999963,1,1,1
61,1.74409999999963,1,1,0
61,3.2795,1,-1,0
61,4.74340000000037,1,-1,1
61,2.12940000000037,1,-1,1
61,3.56930000000074,1,-1,0
61,3.25630000000075,0,1,0
61,3.68219999999925,1,1,1
61,2.791,1,-1,0
61,3.08120000000112,1,-1,1
61,2.07720000000112,1,1,1
61,1.82330000000075,1,1,0
61,4.86990000000037,1,-1,0
61,3.83,1,-1,1
61,2.13869999999925,1,1,1
61,2.38819999999926,1,1,0
61,1.75609999999963,1,1,1
61,3.12170000000112,1,-1,1
61,2.25120000000112,1,1,0
61,3.79190000000037,1,-1,0
62,6.04489999997616,1,1,0
62,2.21210000002384,1,-1,0
62,1.885,0,1,1
62,2.93510000002384,1,-1,1
62,3.77419999992847,1,-1,1
62,6.83569999992847,0,1,0
62,6.94810000002384,0,1,1
62,1.5315,1,-1,0
62,3.03469999992847,1,-1,0
62,4.93470000004768,1,-1,1
62,5.78960000002384,1,1,1
62,4.33229999995232,1,1,0
62,3.94770000004768,1,-1,1
62,1.95840000009537,1,1,1
62,4.45710000002384,1,-1,0
62,4.41870000004768,1,1,0
62,3.29260000002384,1,1,0
62,2.51689999997616,1,-1,1
62,3.99680000007153,1,-1,0
62,2.13370000004768,1,1,1
62,2.90120000004768,1,-1,1
62,3.48739999997616,0,-1,0
62,5.93459999990463,1,1,0
62,1.47040000009537,1,1,0
62,2.17790000009537,1,1,1
62,1.88320000004768,1,-1,1
62,5.31810000002384,1,-1,0
62,2.812,1,1,1
62,5.09619999992847,1,-1,0
62,3.83439999997616,1,-1,1
62,1.48710000002384,1,1,0
62,4.85620000004768,1,-1,0
62,1.96429999995232,1,1,0
62,1.94929999995232,1,1,1
62,1.81839999997616,1,-1,1
62,2.26060000002384,1,1,0
62,4.63060000002384,1,-1,1
62,1.83239999997616,1,1,1
62,3.16409999990463,1,-1,0
62,1.67940000009537,1,1,0
62,3.24170000004768,1,-1,0
62,2.36979999995232,1,-1,1
62,4.21769999992847,1,1,1
62,2.01720000004768,1,-1,0
62,1.60629999995232,1,1,1
62,2.28629999995232,1,-1,1
62,1.60280000007153,1,1,0
62,3.74779999995232,1,1,0
62,2.71129999995232,1,1,1
62,1.72989999997616,1,-1,1
62,4.01979999995232,1,-1,0
62,4.75,1,-1,1
62,1.68319999992847,0,-1,0
62,4.44109999990463,0,1,1
62,1.96789999997616,1,1,0
62,1.91629999995232,1,-1,0
62,2.80830000007153,0,1,0
62,1.83009999990463,1,-1,1
62,3.18610000002384,0,1,1
62,1.75729999995232,1,-1,1
62,1.4105,1,-1,0
62,3.79180000007153,0,1,1
63,2.97910000014305,1,-1,1
63,2.10729999995232,1,1,1
63,2.058,1,-1,0
63,1.77679999995232,1,1,0
63,1.92529999995232,1,-1,0
63,1.92719999980927,1,-1,1
63,1.92559999990463,1,1,1
63,1.65470000004768,1,1,1
63,2.53810000014305,1,-1,1
63,1.2645,1,1,0
63,2.973,1,-1,0
63,1.54879999995232,1,1,0
63,2.14240000009537,1,-1,1
63,1.376,1,-1,1
63,2.19179999995232,1,1,1
63,1.80359999990463,1,-1,0
63,5.28660000014305,1,1,0
63,1.954,1,1,1
63,1.3665,1,-1,1
63,1.68369999980927,1,-1,0
63,4.73609999990463,0,1,0
63,1.85259999990463,1,1,0
63,2.61509999990463,1,-1,1
63,6.869,1,1,1
63,1.40519999980927,1,-1,0
63,4.528,1,-1,0
63,1.43370000004768,1,1,0
63,1.54940000009537,1,-1,1
63,1.79280000019073,1,1,1
63,1.7105,1,-1,1
63,1.566,1,1,0
63,1.8755,1,-1,0
63,1.72509999990463,1,1,1
63,2.64830000019073,1,-1,0
63,2.12320000004768,1,-1,1
63,1.64180000019073,1,1,1
63,1.43990000009537,1,1,0
63,1.25089999985695,1,1,0
63,5.06759999990463,1,-1,1
63,2.972,1,-1,0
63,1.5955,1,1,1
63,2.15379999995232,1,-1,1
63,2.2515,1,1,1
63,2.46820000004768,1,-1,0
63,1.37209999990463,1,1,0
63,1.45520000004768,1,-1,1
63,1.38079999995232,1,-1,0
63,1.37460000014305,1,1,1
63,1.26170000004768,1,1,0
63,1.32619999980927,1,-1,1
63,1.87229999995232,1,1,0
63,1.4175,1,1,1
63,1.62810000014305,1,-1,0
63,1.70609999990463,1,1,0
63,2.78260000014305,1,1,1
63,4.19520000004768,1,-1,0
63,3.33879999995232,1,-1,1
63,1.37120000004768,1,1,1
63,1.69909999990463,1,-1,1
63,6.09810000014305,1,1,0
63,4.30080000019074,1,-1,0
64,3.80520000000019,1,-1,1
64,2.45889999999944,1,1,1
64,1.7035,1,1,0
64,2.52859999999963,1,-1,0
64,5.32840000000037,0,1,0
64,1.9745,1,-1,1
64,2.67579999999981,1,-1,0
64,2.74740000000037,1,1,1
64,2.27860000000056,1,-1,0
64,2.655,1,1,0
64,1.8545,1,-1,1
64,1.83169999999925,1,1,0
64,3.50410000000056,1,-1,0
64,2.48470000000019,1,1,1
64,2.13420000000019,1,-1,1
64,1.62970000000019,1,1,1
64,3.69979999999981,0,1,0
64,2.22779999999981,1,-1,0
64,2.12370000000019,1,-1,1
64,2.0005,1,-1,1
64,1.73290000000037,1,1,0
64,1.94020000000019,1,-1,0
64,6.59779999999981,0,1,1
64,4.846,0,1,1
64,1.90879999999981,1,-1,1
64,2.48540000000037,0,1,0
64,1.74619999999926,1,-1,0
64,2.40359999999963,1,-1,1
64,1.81939999999944,1,-1,0
64,2.16980000000075,1,1,1
64,4.08029999999981,0,1,0
64,1.91240000000037,1,1,1
64,4.19029999999981,1,-1,0
64,2.1785,1,-1,1
64,1.94079999999981,1,1,0
64,1.78439999999944,0,-1,1
64,1.547,1,1,0
64,1.56920000000019,1,1,1
64,2.11259999999963,1,-1,0
64,1.4655,1,1,1
64,2.22979999999981,1,-1,0
64,2.59190000000037,1,-1,1
64,1.41910000000056,1,1,0
64,1.43309999999963,1,1,0
64,1.53519999999925,1,-1,1
64,1.88870000000019,1,1,1
64,1.69420000000019,1,-1,0
64,4.30170000000019,1,1,0
64,1.70720000000019,1,-1,1
64,1.62229999999981,1,1,1
64,1.89220000000019,1,-1,0
64,1.4445,1,1,0
64,1.67780000000075,1,-1,1
64,2.50019999999925,1,-1,0
64,2.14109999999963,0,1,1
64,1.65970000000019,1,-1,1
64,2.12060000000056,1,-1,0
64,1.52290000000037,1,1,1
64,3.17870000000019,0,1,0
64,2.708,1,-1,0
64,1.55290000000037,1,-1,1
64,1.47739999999944,1,1,0
64,2.26180000000075,1,1,1
65,3.70510000038147,1,-1,0
65,2.88980000019073,0,1,1
65,2.58719999980927,1,-1,1
65,1.78210000038147,1,1,0
65,2.00030000019073,0,1,1
65,2.4225,0,1,0
65,1.57439999961853,1,-1,0
65,1.8019000005722,1,-1,1
65,2.22730000019074,0,1,1
65,2.02160000038147,1,-1,1
65,2.6315,1,-1,0
65,1.8835999994278,1,1,0
65,2.0149000005722,0,1,1
65,1.70419999980927,1,-1,1
65,2.25730000019073,0,1,0
65,1.50819999980927,1,-1,0
65,2.30989999961853,1,1,0
65,2.746,1,-1,1
65,2.93919999980927,0,1,1
65,2.105,1,-1,0
65,3.06269999980926,1,-1,1
65,1.3550999994278,1,1,0
65,2.12320000076294,0,-1,0
65,2.07320000076294,0,1,1
65,1.36169999980927,1,1,0
65,3.73330000019073,0,1,1
65,2.3089000005722,1,-1,1
65,2.0095,1,-1,0
65,1.18869999980927,1,1,0
65,1.20819999980927,0,-1,0
65,2.18410000038147,1,1,1
65,1.44569999980927,1,-1,1
65,2.154,1,1,1
65,1.26339999961853,0,1,0
65,1.8755,1,-1,1
65,2.494,1,-1,0
65,3.1684000005722,1,-1,0
65,3.18530000019073,1,-1,1
65,2.2414000005722,0,1,1
65,1.27089999961853,1,1,0
65,1.3310999994278,1,1,1
65,1.33180000019073,1,-1,0
65,1.9325999994278,1,-1,1
65,1.34460000038147,1,1,0
65,1.61089999961853,1,1,1
65,1.523,1,-1,1
65,1.71860000038147,0,1,0
65,1.18029999923706,0,-1,0
65,1.16360000038147,1,1,0
65,1.29889999961853,1,1,1
65,1.57169999980927,1,-1,1
65,1.3164000005722,0,-1,0
65,1.50669999980927,1,-1,0
65,1.3579000005722,0,1,0
65,1.378,1,-1,1
65,1.41630000019073,0,1,1
65,1.5040999994278,1,-1,1
65,1.03580000019073,1,1,0
65,1.13369999980927,1,1,1
65,1.2875,1,-1,0
65,1.67470000076294,1,1,1
65,2.43719999980927,1,-1,1
65,1.1155,0,-1,0
65,1.1105999994278,1,1,0
66,2.37130000000074,1,-1,0
66,2.351,1,1,1
66,4.17829999999981,1,1,0
66,2.70889999999944,1,-1,1
66,1.68240000000037,1,1,0
66,2.8625,1,-1,0
66,1.91129999999981,1,-1,1
66,1.61960000000056,1,1,1
66,2.23909999999963,1,-1,1
66,1.95240000000037,1,1,1
66,2.87839999999944,0,1,0
66,2.0855,1,-1,0
66,1.70719999999925,1,1,0
66,1.90270000000019,1,-1,1
66,2.3845,1,-1,0
66,1.81379999999981,1,1,1
66,1.78729999999981,1,1,1
66,2.09379999999981,1,1,0
66,1.66089999999944,1,-1,1
66,2.054,1,-1,0
66,1.85869999999925,1,1,1
66,3.40270000000019,0,1,0
66,1.91359999999963,1,-1,1
66,2.68370000000019,1,-1,0
66,1.9745,1,1,0
66,1.82309999999963,1,-1,1
66,1.86390000000037,1,-1,0
66,1.90290000000037,1,1,1
66,1.88120000000019,1,-1,1
66,1.34280000000074,1,1,1
66,3.72570000000019,0,1,0
66,1.867,1,-1,0
66,3.79909999999963,0,1,0
66,2.00190000000037,1,1,1
66,2.82590000000037,1,-1,1
66,2.03740000000037,1,-1,0
66,1.543,1,1,1
66,2.74179999999981,1,-1,1
66,3.917,1,-1,0
66,2.03390000000037,1,1,0
66,1.49340000000037,1,1,0
66,1.46940000000037,1,1,1
66,1.48390000000037,1,-1,1
66,1.73660000000056,1,-1,0
66,1.324,1,1,1
66,1.8745,1,-1,1
66,2.07060000000056,1,1,0
66,3.13570000000019,1,-1,0
66,1.62239999999944,1,1,1
66,2.19729999999981,1,-1,0
66,1.32519999999925,1,1,0
66,1.44559999999963,1,-1,1
66,1.794,1,-1,1
66,1.84520000000019,1,1,1
66,4.34009999999963,0,1,0
66,1.47530000000075,1,1,1
66,3.11160000000056,1,-1,1
66,1.21259999999963,1,1,0
66,1.47560000000056,1,-1,0
66,5.056,1,-1,0
66,1.26920000000019,1,1,1
66,1.26220000000019,1,1,0
66,1.53420000000019,1,-1,1
68,4.492,1,-1,1
68,2.797,1,1,0
68,2.041,1,-1,0
68,1.374,1,1,1
68,3.369,1,-1,0
68,2.216,1,1,1
68,2.057,1,-1,1
68,3.472,1,1,0
68,1.966,1,-1,0
68,2.229,1,-1,1
68,1.828,0,1,1
68,5.017,0,1,0
68,6.978,0,1,0
68,4.432,1,-1,0
68,2.249,0,1,1
68,2.944,1,-1,1
68,3.733,0,1,0
68,3.279,1,-1,1
68,1.654,1,1,1
68,3.143,1,-1,0
68,3.154,1,-1,1
68,6.24,1,1,0
68,2.46,1,-1,0
68,1.361,1,1,1
68,1.675,1,1,0
68,2.368,1,-1,1
68,2.95,1,-1,0
68,3.107,0,1,1
68,2.564,1,1,1
68,3.645,1,-1,1
68,1.828,1,-1,0
68,1.944,1,1,0
68,1.966,1,1,1
68,3.202,1,-1,1
68,2.424,1,-1,0
68,2.172,1,1,0
68,1.902,1,-1,1
68,1.899,1,1,0
68,1.516,1,1,1
68,3.902,1,-1,0
68,2.685,1,-1,1
68,4.466,1,-1,0
68,2.154,1,1,1
68,1.878,1,1,0
68,1.996,1,1,1
68,1.893,1,-1,1
68,1.659,1,-1,0
68,2.571,1,1,0
68,1.819,1,1,1
68,1.901,1,-1,0
68,1.527,1,1,0
68,3.184,1,-1,1
68,3.399,1,1,0
68,1.692,1,-1,1
68,1.806,1,-1,0
68,2.026,0,1,1
68,1.943,1,-1,1
68,2.71,1,1,1
68,2.092,1,1,0
68,2.41,1,-1,0
68,3.28,1,1,1
68,3.164,1,1,0
68,3.591,1,-1,0
68,1.935,1,-1,1
69,6.113,0,1,1
69,6.04599999999997,1,-1,0
69,5.09899999999997,0,1,0
69,2.80399999999997,1,-1,1
69,3.685,1,1,1
69,4.873,1,-1,1
69,4.168,1,-1,0
69,5.124,0,1,0
69,4.21100000000006,0,1,0
69,3.559,1,-1,1
69,5.48,1,-1,0
69,2.031,1,1,1
69,4.892,1,-1,0
69,4.429,1,-1,1
69,2.382,1,1,1
69,4.439,0,1,0
69,4.037,1,-1,1
69,5.825,1,1,1
69,4.817,1,-1,0
69,1.94200000000006,1,1,0
69,1.592,1,1,1
69,4.153,1,-1,0
69,4.415,0,1,0
69,4.926,1,-1,1
69,4.637,1,-1,1
69,4.195,1,-1,0
69,2.423,1,1,1
69,5.042,0,1,0
69,2.74000000000006,1,-1,0
69,2.39,1,1,0
69,4.456,1,-1,1
69,1.53199999999994,1,1,1
69,1.657,1,1,0
69,4.253,1,-1,1
69,3.13599999999988,1,-1,0
69,4.582,0,1,1
69,3.893,1,-1,1
69,1.73900000000012,1,1,1
69,3.676,1,-1,0
69,3.566,0,1,0
69,2.817,1,1,1
69,4.193,1,-1,1
69,4.74,1,-1,0
69,1.648,1,1,0
69,1.74700000000012,1,1,1
69,2.398,1,-1,0
69,1.839,1,1,0
69,3.60900000000012,1,-1,1
69,4.37,1,-1,1
69,3.155,1,-1,0
69,3.017,1,1,1
69,1.707,1,1,0
69,2.19900000000012,1,1,1
69,3.28499999999988,1,-1,1
69,3.326,1,-1,0
69,1.519,1,1,0
69,1.926,1,1,1
69,3.232,1,-1,1
69,1.41399999999988,1,1,0
69,2.372,1,-1,0
69,4.518,1,1,0
69,3.347,1,-1,0
69,5.043,1,1,1
69,4.094,1,-1,1
70,3.022,1,-1,1
70,2.136,1,1,1
70,4.688,0,1,0
70,1.768,1,-1,0
70,2.469,1,1,0
70,1.794,1,-1,1
70,1.741,1,-1,0
70,3.351,1,1,1
70,2.149,1,-1,1
70,1.456,1,1,0
70,2.662,1,-1,0
70,4.471,1,1,1
70,2.241,1,1,0
70,1.743,1,-1,1
70,2.172,1,-1,0
70,4.59,0,1,1
70,1.534,1,-1,0
70,1.571,1,1,0
70,1.896,1,1,1
70,1.426,1,-1,1
70,1.562,1,1,0
70,1.55,0,1,1
70,1.786,1,-1,0
70,1.678,1,-1,1
70,1.594,1,1,0
70,1.475,1,-1,1
70,1.67,1,1,1
70,1.783,1,-1,0
70,3.087,1,1,1
70,1.552,1,-1,1
70,1.858,1,1,0
70,1.326,1,-1,0
70,1.665,1,-1,1
70,3.293,1,-1,0
70,1.574,1,1,0
70,1.524,1,1,1
70,1.291,1,1,1
70,1.868,1,-1,0
70,1.589,1,1,0
70,1.761,1,-1,1
70,1.34,1,1,0
70,1.248,1,1,1
70,1.195,0,-1,1
70,3.921,1,-1,0
70,1.838,1,-1,1
70,1.662,1,1,1
70,1.394,1,1,0
70,1.748,1,-1,0
70,1.728,1,1,0
70,1.484,1,-1,1
70,1.726,1,-1,0
70,1.526,1,1,1
70,1.648,1,1,1
70,1.419,1,-1,1
70,1.801,1,1,0
70,1.965,1,-1,0
70,1.295,1,1,0
70,1.262,1,1,1
70,1.443,1,-1,0
70,1.62,1,-1,1
70,1.49,1,1,0
70,1.228,1,1,1
70,1.629,1,-1,1
70,1.497,1,-1,0
71,2.501,1,-1,0
71,2.26019999998808,1,-1,1
71,1.846,1,1,1
71,2.66769999998808,1,1,0
71,1.80790000000596,1,1,1
71,1.74959999999404,1,1,0
71,1.937,1,-1,0
71,2.02440000000596,1,-1,1
71,1.69330000001192,1,1,0
71,2.12030000001192,1,-1,0
71,2.34170000001788,1,-1,1
71,2.44270000001788,1,1,1
71,2.74990000000596,0,1,0
71,5.16370000001788,0,1,1
71,3.61809999999404,1,-1,0
71,1.809,1,-1,1
71,2.13589999997616,1,-1,0
71,5.66340000000596,0,1,1
71,3.64440000000596,1,1,0
71,1.75959999999404,1,-1,1
71,2.60869999998808,1,-1,0
71,2.48619999998808,1,-1,1
71,2.86109999999404,1,1,1
71,6.35430000001192,0,1,0
71,2.1645,1,-1,0
71,2.11760000002384,1,1,0
71,2.49320000001788,1,-1,1
71,3.7535,1,1,1
71,5.33419999998808,0,1,0
71,1.80370000001788,1,-1,0
71,1.7065,1,1,1
71,2.04690000000596,1,-1,1
71,2.66130000001192,1,1,1
71,2.11159999999404,0,1,0
71,2.3545,1,-1,0
71,1.83259999999404,1,-1,1
71,2.08990000000596,1,1,0
71,1.91630000001192,1,-1,0
71,3.30059999999404,1,-1,1
71,2.23869999998808,1,1,1
71,2.88410000002384,1,-1,0
71,2.136,1,1,0
